Iter. Eval.  Best      Time m:s
0     10      6.287443   0:00.4
1     20      5.998327   0:00.7
2     28      5.93873    0:01.0
3     39      5.47722    0:01.3
20    176     0.27       0:06.5
40    272     0.262      0:12.2
60    402     0.24       0:18.1
80    536     0.236      0:23.9
100   692     0.232      0:29.8
120   815     0.223      0:35.7
140   957     0.218      0:41.6
160   1117    0.214      0:47.6
180   1272    0.21       0:53.5
200   1416    0.207      0:59.5
220   1565    0.207      1:05.5
240   1701    0.206      1:11.4
260   1834    0.206      1:17.3
280   1982    0.205      1:23.3
300   2114    0.205      1:29.3
320   2258    0.205      1:35.3
340   2394    0.204      1:41.3
360   2528    0.204      1:47.3
380   2677    0.204      1:53.1
400   2855    0.203      1:59.2
420   3010    0.201      2:05.2
440   3189    0.195      2:11.2
460   3369    0.188      2:17.2
480   3574    0.179129   2:23.2
500   3747    0.176      2:29.3
520   3901    0.174      2:35.2
540   4077    0.174      2:41.2
560   4240    0.173      2:47.2
580   4379    0.172      2:53.1
600   4532    0.172      2:59.2
620   4666    0.171      3:05.1
640   4806    0.170887   3:11.1
660   4947    0.17       3:17.0
680   5077    0.166936   3:22.9
700   5276    0.161      3:29.3
720   5484    0.159      3:36.0
740   5662    0.159      3:42.2
760   5816    0.159      3:48.3
780   5959    0.159      3:54.4
800   6102    0.159      4:00.8
820   6250    0.159      4:07.3
840   6390    0.159      4:13.8
860   6549    0.159      4:20.1
880   6717    0.158      4:26.2
900   6896    0.158      4:32.3
920   7102    0.158      4:38.4
940   7315    0.156      4:44.6
960   7535    0.155      4:50.9
980   7768    0.154      4:57.2
1000  7972    0.152      5:03.4
1020  8188    0.151      5:09.6
1040  8404    0.151      5:15.9
1060  8607    0.15       5:22.0
1080  8818    0.149      5:28.1
1100  9022    0.14878    5:34.4
1120  9215    0.147862   5:40.7
1140  9429    0.146      5:46.9
1160  9640    0.145      5:52.9
1180  9864    0.143      5:59.1
1200  10037   0.142      6:05.1
1220  10221   0.141      6:11.2
1240  10405   0.138812   6:17.2
1260  10610   0.134      6:23.3
1280  10836   0.130199   6:29.5
1300  11059   0.124      6:36.0
1320  11265   0.0896     6:42.2
1340  11462   0.0824     6:48.5
1360  11670   0.0807     6:54.6
1380  11901   0.0795     7:00.7
1400  12137   0.0781     7:07.4
1420  12346   0.0766     7:14.1
1440  12542   0.0745     7:20.8
1460  12759   0.0734     7:27.2
1480  12930   0.0727     7:33.3
1500  13156   0.0715     7:39.6
1520  13354   0.0703     7:45.8
1540  13578   0.0685     7:52.0
1560  13787   0.0658     7:58.3
1580  13950   0.0647     8:04.5
1600  14129   0.063      8:10.7
1620  14315   0.0599     8:17.0
1640  14495   0.0563     8:23.3
1660  14710   0.0547     8:29.5
1680  14934   0.0537     8:35.9
1700  15160   0.0523     8:42.2
1720  15359   0.0515     8:48.5
1740  15581   0.0498     8:54.8
1760  15820   0.0479     9:01.2
1780  16060   0.0465     9:07.7
1800  16300   0.0429     9:14.2
1820  16539   0.0411     9:20.5
1840  16779   0.0398     9:26.9
1860  17019   0.0382     9:33.3
1880  17216   0.037      9:39.9
1900  17401   0.0359     9:46.2
1920  17581   0.0342     9:52.4
1940  17769   0.0301     9:58.9
1960  17948   0.0257    10:05.3
1980  18143   0.0242    10:12.0
2000  18360   0.0222    10:18.9
2020  18576   0.0209    10:25.6
2040  18792   0.0189    10:31.8
2060  19016   0.0179    10:38.1
2080  19251   0.0169    10:44.2
2100  19491   0.0165    10:50.4
2120  19728   0.0162    10:56.6
2140  19957   0.0162    11:02.8
2160  20197   0.0162    11:09.0
2180  20437   0.0161    11:15.4
2200  20677   0.0161    11:21.7
2220  20917   0.0161    11:28.1
2240  21157   0.0161    11:34.3
2260  21377   0.0161    11:40.5
2280  21560   0.0161    11:46.8
2300  21727   0.0161    11:52.9
2320  21893   0.0161    11:59.0
2340  22067   0.016     12:05.1
2360  22241   0.016     12:11.3
2380  22419   0.016     12:17.4
2400  22588   0.016     12:23.6
2420  22757   0.016     12:29.8
2440  22933   0.016     12:36.0
2460  23104   0.016     12:42.2
2480  23319   0.016     12:48.4
2500  23539   0.016     12:55.0
2520  23764   0.016     13:01.6
2540  23943   0.016     13:07.8
2560  24122   0.016     13:14.4
2580  24296   0.016     13:20.7
2600  24493   0.016     13:27.6
2620  24695   0.016     13:33.8
2640  24918   0.016     13:40.3
2660  25150   0.016     13:46.4
2680  25386   0.0157    13:52.8
2700  25623   0.0152    13:59.1
2720  25848   0.0147    14:05.4
2740  26071   0.0135    14:11.6
2760  26299   0.0127    14:18.0
2780  26526   0.012     14:24.4
2800  26741   0.0115    14:30.7
2820  26955   0.011     14:36.9
2840  27193   0.0108    14:43.2
2860  27433   0.0106    14:49.7
2880  27673   0.0104    14:56.1
2900  27913   0.0104    15:02.4
2920  28153   0.0103    15:08.7
2940  28373   0.0103    15:15.1
2960  28587   0.0103    15:21.4
2980  28761   0.0103    15:27.5
3000  28937   0.0103    15:33.6
3020  29131   0.0103    15:39.8
3040  29330   0.0103    15:45.9
3060  29546   0.0103    15:52.4
3080  29766   0.0102    15:59.1
3100  30006   0.0102    16:05.8
3120  30246   0.0101    16:12.4
3140  30458   0.0101    16:19.2
3160  30644   0.0101    16:25.7
3180  30842   0.0101    16:31.9
3200  31065   0.01      16:38.3
3220  31287   0.00993   16:44.5
3240  31514   0.00974   16:50.7
3260  31751   0.00958   16:56.8
3280  31991   0.00949   17:02.9
3300  32231   0.00931   17:09.2
3320  32457   0.00915   17:15.5
3340  32693   0.00904   17:21.9
3360  32931   0.00897   17:28.3
3380  33160   0.00892   17:34.6
3400  33392   0.00892   17:40.9
3420  33631   0.00892   17:47.4
3440  33870   0.00892   17:53.6
3460  34110   0.00892   18:00.0
3480  34350   0.00892   18:06.3
3500  34590   0.00892   18:12.7
3520  34830   0.00892   18:19.1
3540  35070   0.00892   18:25.4
3560  35310   0.00892   18:31.7
3580  35550   0.00892   18:38.5
3600  35790   0.00892   18:45.3
3620  36030   0.00892   18:51.7
3640  36270   0.00892   18:58.6
3660  36510   0.00892   19:05.6
3680  36750   0.00892   19:12.0
3700  36990   0.00892   19:18.4
3720  37230   0.00892   19:24.6
3740  37470   0.00892   19:30.8
3760  37710   0.00892   19:37.2
3780  37950   0.00892   19:43.5
3800  38190   0.00892   19:49.7
3820  38430   0.00892   19:55.8
3840  38670   0.00892   20:02.0
3860  38910   0.00892   20:08.3
3880  39150   0.00892   20:14.4
3900  39390   0.00892   20:20.5
3920  39630   0.00892   20:26.6
3940  39870   0.00892   20:32.8
3960  40110   0.00892   20:39.0
3980  40350   0.00892   20:45.1
4000  40590   0.00892   20:51.3
4020  40830   0.00892   20:57.4
4040  41070   0.00892   21:03.5
4060  41310   0.00892   21:09.8
4080  41550   0.00892   21:16.4
4100  41790   0.00892   21:23.1
4120  42030   0.00892   21:29.6
4126  42090   0.00892   21:31.2
