Iter. Eval.  Best      Time m:s
4400  33968   0.0597    22:22.7
4420  34167   0.0592    22:28.9
4440  34353   0.0584    22:35.3
4460  34546   0.0573    22:41.6
4480  34710   0.0566    22:48.1
4500  34887   0.056     22:54.4
4520  35049   0.0553    23:00.7
4540  35206   0.0546    23:06.9
4560  35392   0.053     23:13.4
4580  35616   0.0515    23:19.9
4600  35853   0.0501    23:26.3
4620  36093   0.0495    23:32.6
4640  36333   0.0485    23:39.1
4660  36573   0.0474    23:45.5
4680  36813   0.0451    23:52.5
4700  37053   0.0424    23:58.8
4720  37293   0.0365    24:05.3
4740  37530   0.0311    24:11.6
4760  37725   0.0285    24:17.9
4780  37928   0.0273    24:24.1
4800  38123   0.0258    24:30.3
4820  38342   0.0243    24:36.7
4840  38563   0.0228    24:42.9
4860  38765   0.0214    24:49.2
4880  38970   0.0207    24:55.4
4900  39185   0.0201    25:01.7
4920  39388   0.0192    25:08.0
4940  39567   0.0187    25:14.3
4960  39757   0.018     25:20.5
4980  39964   0.0173    25:26.8
5000  40170   0.0162    25:33.1
5020  40393   0.0147    25:39.8
5040  40603   0.0139    25:46.5
5060  40824   0.0137    25:53.0
5080  41038   0.0135    25:59.7
5100  41270   0.0134    26:06.6
5120  41498   0.0133    26:13.3
5140  41714   0.0133    26:20.1
5160  41940   0.0132    26:27.1
5180  42180   0.0132    26:33.9
5200  42420   0.0132    26:40.7
5220  42652   0.0132    26:48.0
5240  42891   0.0132    26:55.0
5260  43131   0.0132    27:01.8
5280  43371   0.0132    27:08.6
5300  43611   0.0132    27:15.4
5320  43851   0.0132    27:22.1
5340  44091   0.0132    27:28.8
5360  44331   0.0132    27:35.5
5380  44571   0.0132    27:42.2
5400  44811   0.0132    27:48.9
5420  45051   0.0132    27:55.5
5440  45291   0.0132    28:02.2
5460  45531   0.0132    28:08.9
5480  45771   0.0132    28:15.5
5500  46011   0.0132    28:22.2
5520  46251   0.0132    28:28.9
5540  46491   0.0132    28:35.9
5560  46731   0.0132    28:42.6
5580  46971   0.0132    28:49.3
5600  47211   0.0132    28:56.2
5620  47451   0.0132    29:03.0
5640  47691   0.0132    29:09.9
5660  47931   0.0132    29:16.6
5680  48171   0.0132    29:23.4
5700  48411   0.0132    29:30.1
5720  48651   0.0132    29:37.3
5740  48891   0.0132    29:44.5
5760  49131   0.0132    29:51.4
5780  49371   0.0132    29:58.2
5800  49611   0.0132    30:05.0
5820  49851   0.0132    30:11.6
5840  50091   0.0132    30:18.3
5860  50331   0.0132    30:25.0
5880  50571   0.0132    30:31.7
5900  50811   0.0132    30:38.3
5920  51051   0.0132    30:44.9
5940  51291   0.0132    30:51.4
5960  51531   0.0132    30:58.0
5980  51771   0.0132    31:04.5
6000  52011   0.0132    31:11.1
6020  52251   0.0132    31:17.7
6037  52443   0.0132    31:23.2
