Iter. Eval.  Best      Time m:s
0     12      15.11082   0:00.4
1     24      15.10965   0:00.7
2     36      15.06983   0:01.0
3     48      14.99242   0:01.3
20    240     12.73745   0:06.5
40    390     0.249      0:12.4
60    551     0.239      0:18.1
80    751     0.235      0:24.1
100   971     0.223      0:29.7
120   1177    0.22       0:35.5
140   1395    0.219      0:41.4
160   1609    0.219      0:47.3
180   1811    0.218      0:53.3
200   1991    0.217      0:59.1
220   2190    0.215      1:04.9
240   2400    0.212382   1:10.8
260   2619    0.211      1:16.9
280   2811    0.21       1:22.8
300   2996    0.21       1:28.8
320   3191    0.209      1:34.7
340   3396    0.202271   1:40.6
360   3573    0.201263   1:46.6
380   3748    0.200526   1:52.5
400   3905    0.2        1:58.4
420   4066    0.2        2:04.3
440   4224    0.2        2:10.3
460   4366    0.199      2:16.2
480   4518    0.199      2:22.1
500   4679    0.198      2:28.0
520   4840    0.197      2:33.8
540   4997    0.197      2:39.6
560   5142    0.196      2:45.4
580   5318    0.194      2:51.3
600   5486    0.191      2:57.3
620   5691    0.19       3:03.4
640   5877    0.189      3:09.8
660   6049    0.188082   3:16.2
680   6215    0.188      3:22.8
700   6374    0.187      3:28.9
720   6533    0.186587   3:34.8
740   6715    0.185      3:40.7
760   6891    0.183      3:46.7
780   7093    0.18       3:52.6
800   7262    0.176      3:58.4
820   7471    0.159      4:04.5
840   7668    0.138      4:10.5
860   7846    0.138      4:16.3
880   8032    0.131      4:22.2
900   8213    0.129      4:28.1
920   8411    0.128      4:34.0
940   8616    0.126      4:39.9
960   8813    0.125      4:45.9
980   8994    0.124      4:51.8
1000  9171    0.124      4:57.7
1020  9360    0.122      5:04.0
1040  9539    0.12       5:10.1
1060  9721    0.116911   5:16.0
1080  9919    0.114      5:22.0
1100  10116   0.113      5:28.1
1120  10331   0.111972   5:34.2
1140  10530   0.111      5:40.1
1160  10722   0.11       5:46.0
1180  10922   0.107      5:52.1
1200  11086   0.103      5:58.1
1220  11262   0.0951     6:04.2
1240  11442   0.091      6:10.4
1260  11651   0.0877     6:16.7
1280  11881   0.0847     6:23.3
1300  12104   0.083      6:30.1
1320  12326   0.0798     6:36.6
1340  12536   0.0785     6:42.7
1360  12744   0.0777     6:49.0
1380  12953   0.0767     6:55.3
1400  13167   0.0741     7:01.2
1420  13388   0.0649     7:07.3
1440  13623   0.0433     7:13.4
1460  13863   0.0357     7:19.5
1480  14103   0.0281     7:25.7
1500  14343   0.023      7:32.0
1520  14583   0.0184     7:38.0
1540  14823   0.0173     7:44.1
1560  15063   0.0169     7:50.4
1580  15303   0.0167     7:56.6
1600  15543   0.0166     8:02.9
1620  15783   0.0165     8:09.1
1640  16023   0.0165     8:15.2
1660  16263   0.0165     8:21.4
1680  16503   0.0164     8:27.6
1700  16743   0.0164     8:33.7
1720  16983   0.0164     8:39.8
1740  17223   0.0163     8:46.0
1760  17463   0.0163     8:52.4
1780  17662   0.0162     8:58.8
1800  17846   0.0162     9:05.5
1820  18029   0.0162     9:11.9
1840  18210   0.0162     9:18.6
1860  18411   0.0162     9:25.4
1880  18604   0.0162     9:31.8
1900  18818   0.0161     9:38.1
1920  19029   0.0161     9:44.4
1940  19248   0.0161     9:50.6
1960  19451   0.0161     9:56.8
1980  19651   0.0161    10:03.1
2000  19827   0.0161    10:09.2
2020  20020   0.0161    10:15.4
2040  20186   0.0161    10:21.6
2060  20367   0.0161    10:27.7
2080  20557   0.0161    10:33.9
2100  20758   0.0161    10:40.1
2120  20962   0.0161    10:46.4
2140  21172   0.0161    10:52.6
2160  21389   0.0161    10:58.8
2180  21600   0.0161    11:05.0
2200  21837   0.0161    11:11.4
2220  22050   0.0161    11:17.6
2240  22265   0.0161    11:23.8
2260  22503   0.0161    11:30.1
2280  22742   0.0161    11:36.6
2300  22978   0.0161    11:42.9
2320  23207   0.0161    11:49.4
2340  23441   0.0161    11:55.7
2360  23669   0.0161    12:02.2
2380  23904   0.0161    12:09.0
2400  24144   0.0161    12:15.9
2420  24384   0.0161    12:22.3
2440  24624   0.0161    12:29.0
2460  24864   0.0161    12:35.4
2480  25104   0.0161    12:41.8
2500  25344   0.0161    12:48.2
2520  25584   0.0161    12:54.4
2540  25824   0.0161    13:00.7
2560  26063   0.0161    13:07.1
2580  26303   0.0161    13:13.4
2600  26543   0.0161    13:19.7
2620  26783   0.0161    13:25.8
2640  27023   0.0161    13:32.1
2660  27263   0.0161    13:38.4
2680  27503   0.0161    13:44.9
2700  27743   0.0161    13:51.2
2720  27983   0.0161    13:57.5
2740  28223   0.0161    14:03.8
2755  28391   0.0161    14:08.2
