Iter. Eval.  Best      Time m:s
0     6       3.109306   0:00.3
1     15      2.976961   0:00.7
2     24      2.810789   0:01.0
3     36      2.626543   0:01.4
20    192     0.468      0:06.5
40    343     0.246      0:12.2
60    510     0.231      0:18.1
80    677     0.231      0:23.9
100   866     0.231      0:29.8
120   1020    0.23       0:35.6
140   1194    0.229      0:41.4
160   1370    0.229      0:47.3
180   1551    0.228      0:53.2
200   1718    0.228      0:58.9
220   1888    0.228      1:04.8
240   2050    0.228      1:10.6
260   2219    0.227      1:16.4
280   2373    0.227      1:22.2
300   2544    0.227      1:28.0
320   2709    0.227      1:33.8
340   2901    0.227      1:39.6
360   3060    0.227      1:45.4
380   3246    0.226      1:51.2
400   3433    0.226      1:57.0
420   3616    0.226      2:02.8
440   3776    0.225      2:08.6
460   3933    0.225      2:14.5
480   4072    0.225      2:20.3
500   4233    0.225      2:26.1
520   4410    0.225      2:31.9
540   4556    0.219      2:37.9
560   4723    0.215      2:43.8
580   4879    0.212      2:49.7
600   5016    0.197      2:55.6
620   5178    0.188      3:01.6
640   5349    0.182      3:07.9
660   5489    0.181      3:14.0
680   5638    0.180229   3:20.0
700   5775    0.18       3:25.8
720   5924    0.179      3:31.7
740   6081    0.179      3:38.0
760   6220    0.179      3:44.2
780   6375    0.179      3:50.5
800   6535    0.179144   3:56.6
820   6679    0.179      4:02.6
840   6840    0.179      4:08.7
860   7009    0.178      4:14.8
880   7184    0.176      4:20.7
900   7357    0.173      4:26.6
920   7504    0.169      4:32.6
940   7667    0.167      4:38.7
960   7817    0.163      4:44.9
980   8004    0.158      4:51.0
1000  8190    0.157      4:57.0
1020  8373    0.157      5:03.1
1040  8549    0.156      5:09.2
1060  8711    0.156      5:15.2
1080  8879    0.155      5:21.3
1100  9044    0.155      5:27.4
1120  9191    0.155      5:33.5
1140  9358    0.155      5:39.6
1160  9507    0.154      5:45.7
1180  9655    0.153612   5:51.7
1200  9800    0.152      5:57.7
1220  9991    0.147      6:03.7
1240  10196   0.137      6:09.7
1260  10415   0.136      6:15.8
1280  10626   0.134      6:22.1
1300  10835   0.134      6:28.2
1320  11017   0.133      6:34.3
1340  11235   0.131      6:40.8
1360  11425   0.128      6:47.0
1380  11611   0.125      6:53.3
1400  11782   0.12       6:59.8
1420  11969   0.118      7:06.4
1440  12149   0.116      7:13.0
1460  12343   0.115      7:19.5
1480  12515   0.11       7:26.0
1500  12695   0.106      7:32.3
1520  12843   0.104      7:38.6
1540  13014   0.102      7:44.9
1560  13172   0.0979     7:51.0
1580  13341   0.0893     7:57.2
1600  13547   0.0876     8:03.4
1620  13753   0.0858     8:09.6
1640  13967   0.0848     8:15.9
1660  14178   0.0831     8:22.0
1680  14398   0.0793     8:28.2
1700  14606   0.0676     8:34.4
1720  14835   0.0466     8:40.7
1740  15075   0.0423     8:46.9
1760  15315   0.0351     8:53.1
1780  15555   0.0242     8:59.3
1800  15795   0.0215     9:05.6
1820  16035   0.0202     9:11.9
1840  16275   0.0196     9:18.1
1860  16515   0.0191     9:24.4
1880  16755   0.0187     9:30.9
1900  16995   0.0187     9:37.2
1920  17235   0.0186     9:43.6
1940  17475   0.0185     9:50.0
1960  17714   0.0184     9:56.3
1980  17942   0.0183    10:02.8
2000  18179   0.0182    10:09.9
2020  18419   0.0182    10:16.8
2040  18651   0.0182    10:23.3
2060  18888   0.0182    10:29.8
2080  19094   0.0182    10:36.0
2100  19289   0.0182    10:42.3
2120  19478   0.0182    10:48.4
2140  19655   0.0182    10:54.6
2160  19826   0.0182    11:00.8
2180  19995   0.0182    11:07.0
2200  20164   0.0182    11:13.2
2220  20334   0.0182    11:19.4
2240  20514   0.0182    11:25.6
2260  20705   0.0182    11:31.8
2280  20882   0.0182    11:38.0
2300  21088   0.0182    11:44.3
2320  21288   0.0182    11:50.6
2340  21480   0.0182    11:56.8
2360  21673   0.0182    12:03.0
2380  21893   0.0182    12:09.2
2400  22100   0.0182    12:15.4
2420  22328   0.0182    12:21.6
2440  22558   0.0182    12:27.9
2460  22798   0.0182    12:34.3
2480  23025   0.0182    12:40.5
2500  23236   0.0182    12:46.9
2520  23461   0.0182    12:53.2
2540  23691   0.0182    12:59.7
2560  23928   0.0182    13:06.3
2580  24159   0.0182    13:13.1
2600  24387   0.0182    13:20.1
2620  24625   0.0182    13:26.6
2640  24865   0.0182    13:33.3
2660  25105   0.0182    13:40.0
2680  25336   0.0182    13:46.5
2700  25552   0.0182    13:52.8
2720  25765   0.0182    13:58.7
