Iter. Eval.  Best      Time m:s
1560  12316   0.157      7:42.0
1580  12463   0.157      7:48.3
1600  12617   0.155      7:54.6
1620  12765   0.154      8:00.9
1640  12899   0.154      8:06.9
1660  13049   0.153776   8:13.0
1680  13196   0.152      8:19.1
1700  13337   0.151854   8:24.9
1720  13479   0.152      8:30.8
1740  13647   0.152      8:36.8
1760  13791   0.151      8:42.6
1780  13918   0.151      8:48.5
1800  14064   0.151      8:54.4
1820  14209   0.151      9:00.4
1840  14351   0.151      9:06.5
1860  14516   0.15       9:12.5
1880  14675   0.149      9:18.5
1900  14845   0.144      9:24.5
1920  15028   0.138883   9:30.6
1940  15245   0.135      9:36.8
1960  15449   0.135      9:42.9
1980  15650   0.133      9:49.1
2000  15858   0.132      9:55.2
2020  16080   0.132     10:01.3
2040  16293   0.131     10:07.6
2060  16472   0.129     10:13.7
2080  16673   0.127     10:19.9
2100  16858   0.12      10:26.1
2120  17047   0.106     10:32.2
2140  17270   0.0997    10:38.4
2160  17500   0.0969    10:44.9
2180  17722   0.0849    10:51.1
2200  17956   0.0832    10:57.8
2220  18196   0.0808    11:04.2
2240  18395   0.0791    11:10.7
2260  18577   0.0767    11:17.2
2280  18738   0.0752    11:23.6
2300  18915   0.0727    11:29.9
2320  19103   0.0707    11:36.0
2340  19289   0.0688    11:42.1
2360  19463   0.0673    11:48.0
2380  19627   0.066     11:53.9
2400  19815   0.0648    12:00.1
2420  19987   0.0636    12:06.1
2440  20147   0.0632    12:12.1
2460  20303   0.063     12:18.2
2480  20475   0.0629    12:24.2
2500  20642   0.0622    12:30.3
2520  20817   0.0614    12:36.3
2540  21035   0.0598    12:42.4
2560  21224   0.0571    12:48.4
2580  21439   0.0545    12:54.6
2600  21666   0.0519    13:00.9
2620  21881   0.0493    13:07.1
2640  22095   0.0439    13:13.3
2660  22327   0.0416    13:19.9
2680  22559   0.0399    13:26.2
2700  22798   0.0383    13:32.6
2720  23026   0.0364    13:38.9
2740  23251   0.0329    13:45.1
2760  23489   0.0307    13:51.7
2780  23729   0.0285    13:58.2
2800  23954   0.0269    14:04.9
2820  24169   0.0255    14:11.4
2840  24374   0.024     14:18.0
2860  24604   0.023     14:24.5
2880  24841   0.0226    14:31.1
2900  25074   0.0224    14:37.9
2920  25301   0.0223    14:44.3
2940  25532   0.0223    14:51.0
2960  25759   0.0223    14:57.4
2980  25999   0.0223    15:03.8
3000  26238   0.0222    15:10.1
3020  26478   0.0222    15:16.4
3040  26718   0.0222    15:22.8
3060  26958   0.0222    15:29.1
3080  27198   0.0222    15:35.6
3100  27402   0.0222    15:42.2
3120  27585   0.0222    15:48.5
3140  27789   0.0222    15:54.7
3160  28025   0.0222    16:01.1
3180  28264   0.0222    16:07.7
3200  28467   0.0222    16:13.9
3220  28642   0.0222    16:20.1
3240  28807   0.0222    16:26.2
3260  28968   0.0222    16:32.3
3280  29127   0.0222    16:38.5
3300  29303   0.0222    16:44.6
3320  29466   0.0222    16:50.8
3340  29632   0.0222    16:57.1
3360  29800   0.0222    17:03.4
3380  29979   0.0222    17:10.0
3400  30141   0.0221    17:16.3
3420  30316   0.0221    17:23.1
3440  30482   0.0221    17:29.3
3460  30688   0.0217    17:36.1
3480  30894   0.0203    17:42.5
3500  31102   0.0193    17:49.0
3520  31309   0.0188    17:55.3
3540  31522   0.0187    18:01.6
3560  31723   0.0185    18:08.0
3580  31927   0.0184    18:14.4
3600  32130   0.0184    18:20.7
3620  32317   0.0183    18:26.9
3640  32495   0.0183    18:33.2
3660  32662   0.0182    18:39.3
3680  32840   0.0182    18:45.5
3700  33024   0.0182    18:51.7
3720  33217   0.0182    18:57.9
3740  33407   0.0182    19:04.1
3760  33562   0.0182    19:10.3
3780  33725   0.0182    19:16.6
3800  33902   0.0182    19:22.8
3820  34068   0.018167  19:29.0
3840  34252   0.0182    19:35.3
3860  34419   0.0182    19:41.5
3880  34586   0.0182    19:47.7
3900  34742   0.0182    19:53.8
3920  34895   0.0182    20:00.2
3940  35070   0.0182    20:06.5
3960  35254   0.0182    20:12.8
3980  35439   0.0182    20:19.3
4000  35628   0.0182    20:25.5
4020  35827   0.0182    20:32.0
4040  36009   0.0182    20:38.9
4060  36201   0.0182    20:45.8
4080  36393   0.0182    20:52.3
4100  36552   0.0182    20:58.7
4120  36729   0.0182    21:05.2
4140  36937   0.0182    21:11.5
4160  37157   0.0182    21:18.1
4180  37369   0.0182    21:24.5
4200  37586   0.0182    21:30.9
4220  37799   0.0182    21:37.3
4240  38018   0.0182    21:43.7
4260  38225   0.0182    21:50.0
4280  38412   0.0182    21:56.3
4300  38649   0.0182    22:02.7
4320  38888   0.0182    22:08.9
4340  39103   0.0182    22:15.2
4360  39341   0.0182    22:21.5
4380  39560   0.0182    22:27.7
4400  39789   0.0182    22:34.0
4420  40016   0.0182    22:40.3
4440  40215   0.0182    22:46.6
4460  40429   0.0182    22:52.8
4480  40637   0.0182    22:59.2
4500  40864   0.0182    23:05.6
4520  41104   0.0182    23:11.8
4540  41344   0.0182    23:18.1
4560  41584   0.0182    23:24.4
4580  41824   0.0182    23:30.8
4600  42064   0.0182    23:37.9
4620  42304   0.0182    23:44.7
4640  42544   0.0182    23:51.5
4660  42784   0.0182    23:58.0
4680  43024   0.0182    24:04.4
4700  43264   0.0182    24:10.8
4720  43504   0.0182    24:17.2
4740  43744   0.0182    24:23.5
4760  43984   0.0182    24:29.7
4780  44224   0.0182    24:36.1
4800  44463   0.0182    24:42.3
4820  44703   0.0182    24:48.8
4840  44943   0.0182    24:55.0
4860  45183   0.0182    25:01.2
4880  45423   0.0182    25:07.2
4900  45663   0.0182    25:13.5
4920  45903   0.0182    25:19.6
4940  46143   0.0182    25:25.7
4960  46383   0.0182    25:31.9
4980  46614   0.0182    25:38.3
5000  46847   0.0182    25:44.6
5020  47083   0.0182    25:51.0
5040  47316   0.0182    25:57.2
5059  47516   0.0182    26:02.9
