Iter. Eval.  Best      Time m:s
0     11      0.246      0:00.4
1     22      0.246206   0:00.8
2     34      0.246      0:01.1
3     45      0.246      0:01.4
20    201     0.241      0:06.4
40    400     0.223      0:12.1
60    559     0.2        0:18.0
80    755     0.197      0:24.0
100   978     0.196      0:30.1
120   1211    0.196      0:36.1
140   1436    0.196      0:42.1
160   1656    0.195724   0:48.0
180   1895    0.196      0:54.3
200   2113    0.195      1:00.4
220   2316    0.194      1:06.5
240   2519    0.19       1:12.5
260   2694    0.187      1:18.6
280   2896    0.187      1:24.6
300   3128    0.187      1:30.7
320   3367    0.187171   1:36.9
340   3607    0.187      1:43.0
360   3847    0.187144   1:49.1
380   4087    0.187      1:55.3
400   4320    0.187      2:01.4
420   4535    0.187      2:07.4
440   4732    0.187      2:13.4
460   4918    0.187      2:19.4
480   5097    0.186689   2:25.4
500   5273    0.186      2:31.4
520   5460    0.186      2:37.4
540   5631    0.185      2:43.9
560   5819    0.183      2:50.1
580   5973    0.174      2:56.5
600   6145    0.169      3:03.0
620   6366    0.165      3:09.3
640   6605    0.164      3:16.0
660   6845    0.162      3:22.2
680   7078    0.156      3:28.4
700   7291    0.151      3:34.4
720   7505    0.13       3:40.5
740   7715    0.12       3:46.5
760   7949    0.119      3:52.5
780   8189    0.119      3:58.7
800   8427    0.118      4:04.9
820   8644    0.116      4:11.0
840   8864    0.115      4:17.0
860   9088    0.114      4:23.0
880   9310    0.114      4:29.0
900   9531    0.113      4:35.0
920   9730    0.112      4:41.2
940   9953    0.103      4:47.2
960   10168   0.0969     4:53.3
980   10403   0.0894     4:59.5
1000  10635   0.081      5:05.7
1020  10845   0.071      5:12.0
1040  11054   0.0522     5:18.3
1060  11266   0.0466     5:24.6
1080  11502   0.0409     5:31.0
1100  11738   0.0375     5:37.7
1120  11978   0.0332     5:44.9
1140  12209   0.0282     5:52.0
1160  12409   0.026558   5:58.2
1180  12594   0.0258     6:04.9
1200  12784   0.0257     6:11.1
1220  12984   0.0254     6:17.2
1240  13179   0.0252     6:23.4
1260  13402   0.0248     6:29.6
1280  13619   0.0239     6:35.8
1300  13788   0.0234     6:42.1
1320  13945   0.0232     6:48.1
1340  14100   0.0232     6:54.2
1360  14272   0.023      7:00.3
1380  14448   0.023      7:06.4
1400  14629   0.023      7:12.6
1420  14791   0.0229     7:18.6
1440  14966   0.0229     7:24.7
1460  15150   0.0226     7:30.8
1480  15375   0.0219     7:37.0
1500  15599   0.0213     7:43.2
1520  15797   0.0209     7:49.3
1540  15986   0.0205     7:55.5
1560  16186   0.0202     8:01.6
1580  16350   0.02       8:07.8
1600  16509   0.02       8:14.1
1620  16657   0.0199     8:20.4
1640  16827   0.0198     8:26.5
1660  17002   0.0195     8:32.7
1680  17178   0.0183     8:38.9
1700  17385   0.0171     8:45.5
1720  17621   0.0166     8:52.3
1740  17861   0.0164     8:58.7
1760  18101   0.0163     9:05.8
1780  18333   0.0161     9:12.1
1800  18532   0.0159     9:18.7
1820  18747   0.0155     9:25.2
1840  18932   0.0154     9:31.4
1860  19123   0.0153     9:37.5
1880  19314   0.0153     9:43.7
1900  19512   0.0153     9:49.8
1920  19702   0.0153     9:56.0
1940  19863   0.0153    10:02.0
1960  20038   0.0153    10:08.2
1980  20198   0.0153    10:14.3
2000  20372   0.0153    10:20.6
2020  20550   0.0153    10:26.8
2040  20714   0.0153    10:33.2
2060  20913   0.0153    10:39.5
2080  21114   0.0153    10:45.6
2100  21320   0.0153    10:51.8
2120  21512   0.0153    10:58.0
2140  21723   0.0153    11:04.2
2160  21930   0.0153    11:10.4
2180  22135   0.0153    11:16.7
2200  22365   0.0153    11:22.9
2220  22577   0.0153    11:29.1
2240  22797   0.0153    11:35.3
2260  23025   0.0153    11:41.4
2280  23254   0.0153    11:47.9
2300  23494   0.0153    11:54.6
2320  23731   0.0153    12:01.2
2340  23971   0.0153    12:07.8
2360  24194   0.0153    12:14.6
2380  24429   0.0153    12:21.2
2400  24669   0.0153    12:27.6
2420  24897   0.0153    12:33.7
