Iter. Eval.  Best      Time m:s
0     12      0.249      0:00.4
1     23      0.247      0:00.8
2     35      0.246      0:01.1
3     47      0.244      0:01.4
20    228     0.243      0:06.5
40    447     0.225      0:12.7
60    662     0.214      0:18.7
80    842     0.205      0:24.9
100   1022    0.204      0:31.0
120   1198    0.203      0:37.1
140   1378    0.203      0:43.1
160   1569    0.201      0:49.2
180   1737    0.201      0:55.2
200   1908    0.201      1:01.2
220   2076    0.201      1:07.2
240   2225    0.2        1:13.2
260   2374    0.2        1:19.2
280   2533    0.2        1:25.1
300   2687    0.200274   1:31.1
320   2844    0.2        1:37.0
340   3016    0.199      1:42.9
360   3203    0.193      1:48.9
380   3385    0.189      1:54.9
400   3576    0.189      2:01.1
420   3766    0.188      2:07.3
440   3979    0.188      2:13.5
460   4160    0.188      2:19.7
480   4315    0.188      2:25.7
500   4471    0.188      2:31.9
520   4628    0.188      2:38.2
540   4780    0.188      2:44.5
560   4950    0.188      2:50.5
580   5115    0.187      2:56.6
600   5283    0.187      3:02.6
620   5447    0.187216   3:08.6
640   5608    0.187      3:14.7
660   5761    0.187      3:20.9
680   5884    0.187      3:27.3
700   6005    0.187      3:33.2
720   6155    0.187      3:39.7
740   6332    0.186      3:45.9
760   6525    0.179      3:52.3
780   6657    0.17178    3:58.2
800   6801    0.166      4:04.1
820   6956    0.156      4:10.0
840   7120    0.141      4:16.0
860   7276    0.12866    4:22.0
880   7443    0.126      4:28.1
900   7621    0.121      4:34.1
920   7779    0.117      4:40.1
940   7961    0.114      4:46.2
960   8170    0.113      4:52.4
980   8357    0.111      4:58.5
1000  8516    0.11       5:04.6
1020  8683    0.108      5:10.6
1040  8877    0.104      5:16.8
1060  9071    0.0933     5:23.0
1080  9295    0.0874     5:29.3
1100  9506    0.0847     5:35.6
1120  9709    0.082      5:41.7
1140  9890    0.0801     5:47.9
1160  10083   0.079      5:54.0
1180  10269   0.078      6:00.2
1200  10471   0.0772     6:06.5
1220  10655   0.0761     6:12.6
1240  10863   0.0743     6:18.9
1260  11076   0.0716     6:25.2
1280  11290   0.0687     6:31.7
1300  11526   0.0673     6:38.3
1320  11739   0.0647     6:44.7
1340  11934   0.0633     6:51.3
1360  12115   0.0622     6:57.6
1380  12314   0.0618     7:04.2
1400  12508   0.0608     7:10.8
1420  12694   0.0569     7:17.4
1440  12887   0.053      7:23.6
1460  13096   0.0493     7:29.7
1480  13302   0.0465     7:35.9
1500  13505   0.0426     7:42.0
1520  13714   0.0414     7:48.2
1540  13910   0.0405     7:54.3
1560  14099   0.0401     8:00.5
1580  14283   0.04       8:06.6
1600  14451   0.0399     8:12.7
1620  14630   0.0398     8:18.9
1640  14803   0.0397     8:25.0
1660  14985   0.0395     8:31.0
1680  15178   0.039      8:37.1
1700  15341   0.0386     8:43.2
1720  15529   0.0374     8:49.3
1740  15730   0.0361     8:55.5
1760  15937   0.0348     9:01.6
1780  16171   0.0323     9:07.8
1800  16399   0.0282     9:13.9
1820  16638   0.0249     9:20.2
1840  16877   0.0231     9:26.5
1860  17100   0.0213     9:32.9
1880  17332   0.0194     9:39.2
1900  17567   0.0175     9:45.9
1920  17801   0.0172     9:52.1
1940  18041   0.0169     9:58.6
1960  18281   0.0166    10:04.9
1980  18521   0.0165    10:11.7
2000  18757   0.0164    10:18.5
2020  18987   0.0164    10:24.8
2040  19214   0.0164    10:31.1
2060  19402   0.0164    10:37.3
2080  19586   0.0163    10:43.6
2100  19758   0.0163    10:49.7
2120  19923   0.0163    10:55.9
2140  20100   0.0163    11:02.1
2160  20283   0.0163    11:08.3
2180  20478   0.0163    11:14.5
2200  20625   0.0163    11:20.6
2220  20796   0.0163    11:26.7
2240  20960   0.0163    11:32.9
2260  21138   0.0163    11:39.1
2280  21293   0.0163    11:45.2
2300  21494   0.0163    11:51.4
2320  21702   0.0162    11:57.6
2340  21907   0.0162    12:03.7
2360  22125   0.0161    12:09.8
2380  22349   0.0161    12:16.0
2400  22577   0.0161    12:22.2
2420  22797   0.0161    12:28.6
2440  23015   0.0161    12:34.8
2460  23230   0.0161    12:41.1
2480  23427   0.016084  12:47.3
2500  23615   0.0161    12:53.6
2520  23830   0.0161    13:00.1
2540  24021   0.0161    13:06.6
2560  24215   0.0161    13:13.1
2580  24392   0.0161    13:19.3
2600  24594   0.0161    13:26.1
2620  24795   0.0161    13:32.6
2640  25013   0.0161    13:38.9
2660  25217   0.0161    13:45.1
2680  25437   0.0161    13:51.3
2700  25670   0.0161    13:57.6
2720  25909   0.0161    14:04.0
2740  26137   0.0161    14:10.2
2760  26371   0.0161    14:16.6
2780  26604   0.0161    14:22.9
2800  26814   0.0161    14:29.0
2820  27017   0.0161    14:35.1
2840  27234   0.0161    14:41.3
2860  27458   0.0161    14:47.5
2880  27690   0.0161    14:54.0
2900  27930   0.0161    15:00.4
2920  28170   0.0161    15:06.7
2940  28410   0.0161    15:12.9
2960  28650   0.0161    15:19.2
2980  28890   0.0161    15:25.6
3000  29130   0.0161    15:32.1
3020  29370   0.0161    15:38.4
3040  29610   0.0161    15:45.0
3060  29850   0.0161    15:51.5
3080  30090   0.0161    15:58.3
3100  30330   0.0161    16:04.7
3120  30570   0.0161    16:11.2
3140  30810   0.0161    16:18.1
3152  30942   0.0161    16:21.6
