Iter. Eval.  Best      Time m:s
0     12      4.752003   0:00.4
1     24      4.346413   0:00.7
2     36      3.766421   0:01.0
3     48      3.23007    0:01.4
20    230     0.211      0:06.9
40    401     0.207      0:12.8
60    612     0.204      0:18.7
80    814     0.201098   0:24.7
100   1041    0.2        0:30.6
120   1264    0.199      0:36.5
140   1482    0.198      0:42.5
160   1661    0.198      0:48.3
180   1849    0.198      0:54.1
200   2016    0.198      0:59.9
220   2192    0.198      1:05.7
240   2358    0.197945   1:11.5
260   2523    0.198      1:17.3
280   2682    0.198      1:23.2
300   2847    0.198      1:29.0
320   3017    0.197      1:34.9
340   3178    0.196      1:40.8
360   3340    0.196      1:46.6
380   3487    0.194      1:52.3
400   3641    0.192      1:58.0
420   3805    0.189      2:03.8
440   3947    0.189      2:09.6
460   4106    0.188      2:15.4
480   4246    0.188      2:21.1
500   4418    0.188      2:26.9
520   4572    0.188      2:32.7
540   4720    0.188045   2:38.5
560   4869    0.188      2:44.4
580   5013    0.188      2:50.2
600   5155    0.187887   2:56.0
620   5281    0.188      3:01.7
640   5436    0.188      3:07.8
660   5559    0.188      3:13.8
680   5701    0.188      3:19.6
700   5854    0.187      3:25.5
720   6005    0.187      3:31.8
740   6185    0.187      3:38.1
760   6339    0.186      3:44.1
780   6509    0.186      3:50.3
800   6664    0.186      3:56.2
820   6815    0.186      4:02.2
840   6983    0.185      4:08.2
860   7135    0.185      4:14.2
880   7304    0.185      4:20.1
900   7441    0.185      4:25.9
920   7611    0.184      4:32.0
940   7779    0.183      4:38.0
960   7953    0.181      4:43.9
980   8146    0.164      4:50.1
1000  8322    0.151064   4:56.2
1020  8534    0.151064   5:02.5
1040  8774    0.151      5:08.8
1060  9013    0.15       5:15.0
1080  9217    0.15       5:21.2
1100  9395    0.15       5:27.3
1120  9595    0.149      5:33.5
1140  9784    0.147      5:39.7
1160  9962    0.146      5:45.9
1180  10160   0.145      5:52.0
1200  10362   0.141      5:58.1
1220  10562   0.14       6:04.3
1240  10770   0.139      6:10.4
1260  10955   0.138      6:16.4
1280  11142   0.137      6:22.6
1300  11329   0.135      6:28.8
1320  11539   0.128902   6:35.2
1340  11755   0.113      6:41.6
1360  11956   0.104      6:48.0
1380  12148   0.0892     6:54.4
1400  12354   0.088      7:01.1
1420  12564   0.0848     7:07.8
1440  12757   0.0835     7:14.2
1460  12937   0.0834     7:20.5
1480  13112   0.0832     7:26.5
1500  13306   0.0829     7:32.8
1520  13498   0.0824     7:39.0
1540  13693   0.0817     7:45.2
1560  13906   0.081      7:51.4
1580  14138   0.079      7:57.6
1600  14378   0.0767     8:04.0
1620  14618   0.0738     8:10.3
1640  14848   0.0688     8:16.6
1660  15065   0.0634     8:22.8
1680  15301   0.0574     8:29.1
1700  15503   0.0539     8:35.5
1720  15696   0.0524     8:42.0
1740  15904   0.0516     8:48.2
1760  16096   0.051      8:54.3
1780  16306   0.0504     9:00.5
1800  16517   0.0489     9:06.7
1820  16741   0.0465     9:12.9
1840  16963   0.0432     9:19.4
1860  17180   0.0383     9:25.6
1880  17414   0.0336     9:31.9
1900  17653   0.0329     9:38.2
1920  17893   0.0321     9:44.9
1940  18115   0.0276     9:51.5
1960  18330   0.0256     9:58.6
1980  18559   0.0239    10:05.1
2000  18787   0.0231    10:11.5
2020  19005   0.0226    10:17.9
2040  19200   0.0219    10:24.1
2060  19390   0.0207    10:30.3
2080  19569   0.0199    10:36.5
2100  19752   0.0188    10:42.6
2120  19943   0.0185    10:48.8
2140  20135   0.0179    10:55.0
2160  20347   0.0174    11:01.3
2180  20542   0.0173    11:07.6
2200  20764   0.017     11:14.0
2220  20990   0.0168    11:20.1
2240  21220   0.0167    11:26.4
2260  21449   0.0167    11:32.6
2280  21668   0.0166    11:38.9
2300  21894   0.0165    11:45.2
2320  22118   0.0162    11:51.5
2340  22334   0.0161    11:57.9
2360  22521   0.0161    12:04.2
2380  22703   0.0161    12:10.4
2400  22866   0.0161    12:16.6
2420  23036   0.0161    12:22.7
2440  23199   0.0161    12:28.9
2460  23368   0.0161    12:35.1
2480  23538   0.0161    12:41.4
2500  23715   0.0161    12:47.8
2520  23902   0.0161    12:54.4
2540  24111   0.0161    13:00.9
2560  24327   0.0161    13:07.4
2580  24552   0.0161    13:14.2
2600  24772   0.0161    13:20.7
2620  24962   0.0161    13:27.1
2640  25160   0.0161    13:33.3
2660  25347   0.0161    13:39.5
2680  25528   0.0161    13:45.8
2700  25713   0.0161    13:51.9
2720  25898   0.0161    13:58.0
2740  26107   0.0161    14:04.2
2760  26321   0.0161    14:10.5
2780  26535   0.0161    14:16.6
2800  26750   0.0161    14:22.9
2820  26966   0.0161    14:29.1
2840  27192   0.0161    14:35.3
2860  27412   0.0161    14:41.6
2880  27639   0.0161    14:48.0
2900  27879   0.0161    14:54.4
2920  28119   0.0161    15:00.9
2940  28359   0.0161    15:07.4
2960  28599   0.0161    15:13.8
2980  28839   0.0161    15:20.0
3000  29079   0.0161    15:26.3
3020  29319   0.0161    15:32.7
3040  29559   0.0161    15:39.1
3060  29799   0.0161    15:45.6
3080  30039   0.0161    15:52.5
3100  30265   0.0161    15:58.9
3120  30493   0.0161    16:05.4
3140  30709   0.0161    16:12.0
3142  30721   0.0161    16:12.3
